1.595 	-1.37271e-61
1.605 	1.23757e-64
1.615 	9.62639e-65
1.625 	6.87704e-65
1.635 	4.12769e-65
1.645 	1.37834e-65
1.655 	3.29451e-68
1.665 	2.56223e-68
1.675 	1.82996e-68
1.685 	1.09769e-68
1.695 	3.65412e-69
1.705 	-6.52285e-72
1.715 	-5.0732e-72
1.725 	-3.62355e-72
1.735 	-2.1739e-72
1.745 	-7.24244e-73
1.755 	5.23526e-76
1.765 	4.07195e-76
1.775 	2.90865e-76
1.785 	1.74534e-76
1.795 	5.8204e-77
1.805 	3.48626e-80
1.815 	2.71155e-80
1.825 	1.93684e-80
1.835 	1.16213e-80
1.845 	3.87414e-81
1.855 	5.2278e-85
1.865 	4.06739e-85
1.875 	2.90699e-85
1.885 	1.74658e-85
1.895 	5.86175e-86
1.905 	5.37508e-88
1.915 	4.18049e-88
1.925 	2.98589e-88
1.935 	1.79129e-88
1.945 	5.96691e-89
1.955 	-5.47746e-92
1.965 	-4.26004e-92
1.975 	-3.04261e-92
1.985 	-1.82519e-92
1.995 	-6.0776e-93
2.005 	8.57519e-96
2.015 	6.66964e-96
2.025 	4.76409e-96
2.035 	2.85854e-96
2.045 	9.5299e-97
2.055 	1.94099e-100
2.065 	1.50663e-100
2.075 	1.07227e-100
2.085 	6.37914e-101
2.095 	2.03556e-101
2.105 	-1.22607e-102
2.115 	-9.5359e-103
2.125 	-6.81115e-103
2.135 	-4.08639e-103
2.145 	-1.36164e-103
2.155 	6.66488e-107
2.165 	5.18383e-107
2.175 	3.70279e-107
2.185 	2.22174e-107
2.195 	7.4069e-108
2.205 	1.4924e-111
2.215 	1.16061e-111
2.225 	8.28828e-112
2.235 	4.97042e-112
2.245 	1.65256e-112
2.255 	-5.7361e-115
2.265 	-4.46132e-115
2.275 	-3.18653e-115
2.285 	-1.91175e-115
2.295 	-6.3697e-116
2.305 	3.79308e-119
2.315 	2.9508e-119
2.325 	2.10852e-119
2.335 	1.26624e-119
2.345 	4.23965e-120
2.355 	2.54365e-122
2.365 	1.9784e-122
2.375 	1.41314e-122
2.385 	8.47893e-123
2.395 	2.82641e-123
2.405 	1.39094e-127
2.415 	1.08186e-127
2.425 	7.72783e-128
2.435 	4.63705e-128
2.445 	1.54626e-128
2.455 	7.77495e-132
2.465 	6.04743e-132
2.475 	4.31992e-132
2.485 	2.59241e-132
2.495 	8.64895e-133
2.505 	1.02473e-135
2.515 	7.97027e-136
2.525 	5.69321e-136
2.535 	3.41614e-136
2.545 	1.13908e-136
2.555 	4.90618e-140
2.565 	3.81595e-140
2.575 	2.72572e-140
2.585 	1.63548e-140
2.595 	5.45255e-141
2.605 	1.25595e-144
2.615 	9.76856e-145
2.625 	6.97765e-145
2.635 	4.18674e-145
2.645 	1.39582e-145
2.655 	3.3115e-149
2.665 	2.57563e-149
2.675 	1.83977e-149
2.685 	1.10391e-149
2.695 	3.68051e-150
2.705 	1.08411e-153
2.715 	8.43205e-154
2.725 	6.02302e-154
2.735 	3.614e-154
2.745 	1.20497e-154
2.755 	4.0955e-158
2.765 	3.18545e-158
2.775 	2.27541e-158
2.785 	1.36536e-158
2.795 	4.55306e-159
2.805 	2.5273e-162
2.815 	1.96576e-162
2.825 	1.40423e-162
2.835 	8.42692e-163
2.845 	2.81155e-163
2.855 	3.48205e-166
2.865 	2.70833e-166
2.875 	1.93461e-166
2.885 	1.16089e-166
2.895 	3.87173e-167
2.905 	2.82326e-170
2.915 	2.19589e-170
2.925 	1.56853e-170
2.935 	9.41169e-171
2.945 	3.13807e-171
2.955 	1.13077e-174
2.965 	8.79493e-175
2.975 	6.28213e-175
2.985 	3.76932e-175
2.995 	1.25652e-175
3.005 	1.0151e-179
3.015 	7.8952e-180
3.025 	5.63939e-180
3.035 	3.38357e-180
3.045 	1.12776e-180
3.055 	-1.34003e-184
3.065 	-1.04222e-184
3.075 	-7.4441e-185
3.085 	-4.46599e-185
3.095 	-1.48789e-185
3.105 	1.04631e-188
3.115 	8.1393e-189
3.125 	5.81546e-189
3.135 	3.49162e-189
3.145 	1.16777e-189
3.155 	5.26881e-192
3.165 	4.09812e-192
3.175 	2.92744e-192
3.185 	1.75675e-192
3.195 	5.86064e-193
3.205 	6.48691e-196
3.215 	5.04548e-196
3.225 	3.60405e-196
3.235 	2.16262e-196
3.245 	7.21194e-197
3.255 	4.31941e-200
3.265 	3.35957e-200
3.275 	2.39972e-200
3.285 	1.43988e-200
3.295 	4.80041e-201
3.305 	1.08292e-204
3.315 	8.42286e-205
3.325 	6.01655e-205
3.335 	3.61023e-205
3.345 	1.20392e-205
3.355 	6.84748e-209
3.365 	5.32617e-209
3.375 	3.80487e-209
3.385 	2.28357e-209
3.395 	7.62264e-210
3.405 	1.45086e-212
3.415 	1.12853e-212
3.425 	8.0619e-213
3.435 	4.83854e-213
3.445 	1.61518e-213
3.455 	3.14535e-216
3.465 	2.44647e-216
3.475 	1.7476e-216
3.485 	1.04872e-216
3.495 	3.49847e-217
3.505 	3.68082e-220
3.515 	2.86297e-220
3.525 	2.04512e-220
3.535 	1.22726e-220
3.545 	4.09409e-221
3.555 	4.3449e-224
3.565 	3.3794e-224
3.575 	2.41391e-224
3.585 	1.44842e-224
3.595 	4.8293e-225
3.605 	1.65795e-228
3.615 	1.28951e-228
3.625 	9.21082e-229
3.635 	5.5265e-229
3.645 	1.84218e-229
3.655 	2.26765e-234
3.665 	1.76395e-234
3.675 	1.26025e-234
3.685 	7.56549e-235
3.695 	2.5285e-235
3.705 	8.99865e-238
3.715 	6.99852e-238
3.725 	4.9984e-238
3.735 	2.99827e-238
3.745 	9.98147e-239
3.755 	-1.72474e-241
3.765 	-1.34142e-241
3.775 	-9.58112e-242
3.785 	-5.74801e-242
3.795 	-1.91489e-242
3.805 	1.50333e-245
3.815 	1.16922e-245
3.825 	8.35118e-246
3.835 	5.01012e-246
3.845 	1.66906e-246
3.855 	-1.31759e-249
3.865 	-1.0248e-249
3.875 	-7.32015e-250
3.885 	-4.39225e-250
3.895 	-1.46434e-250
3.905 	-3.54342e-254
3.915 	-2.75596e-254
3.925 	-1.9685e-254
3.935 	-1.18104e-254
3.945 	-3.93585e-255
3.955 	1.30767e-258
3.965 	1.01711e-258
3.975 	7.26546e-259
3.985 	4.35986e-259
3.995 	1.45426e-259
4.005 	1.31094e-262
4.015 	1.01963e-262
4.025 	7.28327e-263
4.035 	4.37022e-263
4.045 	1.45718e-263
4.055 	5.89562e-267
4.065 	4.58551e-267
4.075 	3.2754e-267
4.085 	1.96529e-267
4.095 	6.55182e-268
4.105 	1.14324e-271
4.115 	8.89186e-272
4.125 	6.3513e-272
4.135 	3.81073e-272
4.145 	1.27017e-272
4.155 	-1.04074e-276
4.165 	-8.09466e-277
4.175 	-5.78194e-277
4.185 	-3.46922e-277
4.195 	-1.15649e-277
4.205 	-1.20092e-281
4.215 	-9.34038e-282
4.225 	-6.6716e-282
4.235 	-4.00283e-282
4.245 	-1.33405e-282
4.255 	3.01819e-286
4.265 	2.34747e-286
4.275 	1.67676e-286
4.285 	1.00604e-286
4.295 	3.35329e-287
4.305 	-2.5497e-291
4.315 	-1.9831e-291
4.325 	-1.4165e-291
4.335 	-8.49906e-292
4.345 	-2.83308e-292
4.355 	-7.93238e-297
4.365 	-6.16876e-297
4.375 	-4.40515e-297
4.385 	-2.64153e-297
4.395 	-8.77913e-298
4.405 	3.50592e-300
4.415 	2.7268e-300
4.425 	1.94768e-300
4.435 	1.16856e-300
4.445 	3.89444e-301
4.455 	-1.03723e-304
4.465 	-8.06944e-305
4.475 	-5.7666e-305
4.485 	-3.46376e-305
4.495 	-1.16091e-305
4.505 	-8.54423e-308
4.515 	-6.64559e-308
4.525 	-4.74694e-308
4.535 	-2.8483e-308
4.545 	-9.49663e-309
4.555 	-3.07791e-312
4.565 	-2.39394e-312
4.575 	-1.70996e-312
4.585 	-1.02599e-312
4.595 	-3.42018e-313
4.605 	-2.88465e-317
4.615 	-2.24362e-317
4.625 	-1.60259e-317
4.635 	-9.61555e-318
4.645 	-3.20525e-318
4.655 	-8.39912e-323
4.665 	-6.42285e-323
4.675 	-4.94066e-323
4.685 	-2.96439e-323
4.695 	-9.88131e-324
4.705 	0
4.715 	0
4.725 	0
4.735 	0
4.745 	0
4.755 	0
4.765 	0
4.775 	0
4.785 	0
4.795 	0
4.805 	0
4.815 	0
4.825 	0
4.835 	0
4.845 	0
4.855 	0
4.865 	0
4.875 	0
4.885 	0
4.895 	0
4.905 	0
4.915 	0
4.925 	0
4.935 	0
4.945 	0
4.955 	0
4.965 	0
4.975 	0
4.985 	0
4.995 	0
